,user_name,register_date,message_count,signiture_text
11,rotem12341,"2,318",20-08-13,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
  Mouse: Logitech G Pro Wireless / G403 Prodigy / Zowie FK1 
 Mousepad: Corsair MM350 XL 
Keyboard: Anne Pro 2 
Headset: beyerdynamics DT990 Pro 
 שתוק  
 
 w0nder. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 פלח""ץ  נוב' 18  מוזמנים לשאול שאלות או להתמרמר בפרטי!
 
 
 
 
 
 
 Ryzen 5 3600  
 Antec Freezer 34 
 G.Skill Ripjaws V 2x8 DDR4 3200Mhz CL16 
ASUS B450M TUF Gaming Plus  
 RTX 2060  SUPER  WINDFORCE X3 
 Samsung Evo 860 M.2 
 Corsair 550W Bronze 
 
 
 
 
 
 
 
 
 
 
 
 נוב 17  
הומוסקסואל|חנון|מתנשא|קרניבור|מיזוגן|ילד כאפות|ג'ובניק|אנטישמי|עוכר ישראל|פרופסור בפקולטה לעברית|מעתיק בדיחות 
"
12,rotem12341,"2,318",20-08-13,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
  Mouse: Logitech G Pro Wireless / G403 Prodigy / Zowie FK1 
 Mousepad: Corsair MM350 XL 
Keyboard: Anne Pro 2 
Headset: beyerdynamics DT990 Pro 
 שתוק  
 
 w0nder. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 פלח""ץ  נוב' 18  מוזמנים לשאול שאלות או להתמרמר בפרטי!
 
 
 
 
 
 
 Ryzen 5 3600  
 Antec Freezer 34 
 G.Skill Ripjaws V 2x8 DDR4 3200Mhz CL16 
ASUS B450M TUF Gaming Plus  
 RTX 2060  SUPER  WINDFORCE X3 
 Samsung Evo 860 M.2 
 Corsair 550W Bronze 
 
 
 
 
 
 
 
 
 
 
 
 נוב 17  
הומוסקסואל|חנון|מתנשא|קרניבור|מיזוגן|ילד כאפות|ג'ובניק|אנטישמי|עוכר ישראל|פרופסור בפקולטה לעברית|מעתיק בדיחות 
"
0,dg020701,769,11-07-19,"
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
 
 
 
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
 חובש אובדני לשעבר 
 #Profile_21Gang 
#
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​​​ 
 
 
 
 
 
 
"
1,dg020701,769,11-07-19,"
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
 
 
 
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
 חובש אובדני לשעבר 
 #Profile_21Gang 
#
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​​​ 
 
 
 
 
 
 
"
2,dg020701,769,11-07-19,"
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
 
 
 
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
 חובש אובדני לשעבר 
 #Profile_21Gang 
#
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​​​ 
 
 
 
 
 
 
"
3,dg020701,769,11-07-19,"
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
 
 
 
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
 חובש אובדני לשעבר 
 #Profile_21Gang 
#
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​​​ 
 
 
 
 
 
 
"
4,dg020701,769,11-07-19,"
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
 
 
 
 
 
 
 
 
 
 
 
צבא וביטחון בטלגרם 
 https://t.me/idffxp 
תצטרפו 
 
 חובש אובדני לשעבר 
 #Profile_21Gang 
#
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​​​ 
 
 
 
 
 
 
"
0,S.H stacks,66,12-04-19,
1,S.H stacks,66,12-04-19,
0,YarinHalel2020,"3,137",27-06-19,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 צוות תמיכה אתם מיותרים 
 
 סוג:  B  | גיר:  אוטומטי  | תיאוריה:  1  (עבר - 1 טעויות)  | טסט פנימי:  1  (עבר - 10/5/19)  | טסט חיצוני: 1  (עבר - 2/6/19)  | מספר שיעורים: 30 
 
 
 
 
 
 
 
 
​ 
 
 
 
 סוציאליסט  -  אתאיסט 
 Workers of the world, unite! -Marx&Engels 
 Man makes religion, religion does not make man -Marx 
 Look at the Paris Commune. That was the Dictatorship of the Proletariat -Engels 
 A new revolution is only a consequence of a new crisis. The one, however, is as sure to come as the other -Marx 
 Philosophers have only interpreted the world in different ways. The point is, however, to change it -Marx 
 People should control their own destiny. They should pursue a happiness 
that belongs to millions, AND NOT PETTY, LIMITED, SELFISH JOY 
 אין מהפך בלי מרצ 
 
"
1,YarinHalel2020,"3,137",27-06-19,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 צוות תמיכה אתם מיותרים 
 
 סוג:  B  | גיר:  אוטומטי  | תיאוריה:  1  (עבר - 1 טעויות)  | טסט פנימי:  1  (עבר - 10/5/19)  | טסט חיצוני: 1  (עבר - 2/6/19)  | מספר שיעורים: 30 
 
 
 
 
 
 
 
 
​ 
 
 
 
 סוציאליסט  -  אתאיסט 
 Workers of the world, unite! -Marx&Engels 
 Man makes religion, religion does not make man -Marx 
 Look at the Paris Commune. That was the Dictatorship of the Proletariat -Engels 
 A new revolution is only a consequence of a new crisis. The one, however, is as sure to come as the other -Marx 
 Philosophers have only interpreted the world in different ways. The point is, however, to change it -Marx 
 People should control their own destiny. They should pursue a happiness 
that belongs to millions, AND NOT PETTY, LIMITED, SELFISH JOY 
 אין מהפך בלי מרצ 
 
"
2,YarinHalel2020,"3,137",27-06-19,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 צוות תמיכה אתם מיותרים 
 
 סוג:  B  | גיר:  אוטומטי  | תיאוריה:  1  (עבר - 1 טעויות)  | טסט פנימי:  1  (עבר - 10/5/19)  | טסט חיצוני: 1  (עבר - 2/6/19)  | מספר שיעורים: 30 
 
 
 
 
 
 
 
 
​ 
 
 
 
 סוציאליסט  -  אתאיסט 
 Workers of the world, unite! -Marx&Engels 
 Man makes religion, religion does not make man -Marx 
 Look at the Paris Commune. That was the Dictatorship of the Proletariat -Engels 
 A new revolution is only a consequence of a new crisis. The one, however, is as sure to come as the other -Marx 
 Philosophers have only interpreted the world in different ways. The point is, however, to change it -Marx 
 People should control their own destiny. They should pursue a happiness 
that belongs to millions, AND NOT PETTY, LIMITED, SELFISH JOY 
 אין מהפך בלי מרצ 
 
"
3,YarinHalel2020,"3,137",27-06-19,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 צוות תמיכה אתם מיותרים 
 
 סוג:  B  | גיר:  אוטומטי  | תיאוריה:  1  (עבר - 1 טעויות)  | טסט פנימי:  1  (עבר - 10/5/19)  | טסט חיצוני: 1  (עבר - 2/6/19)  | מספר שיעורים: 30 
 
 
 
 
 
 
 
 
​ 
 
 
 
 סוציאליסט  -  אתאיסט 
 Workers of the world, unite! -Marx&Engels 
 Man makes religion, religion does not make man -Marx 
 Look at the Paris Commune. That was the Dictatorship of the Proletariat -Engels 
 A new revolution is only a consequence of a new crisis. The one, however, is as sure to come as the other -Marx 
 Philosophers have only interpreted the world in different ways. The point is, however, to change it -Marx 
 People should control their own destiny. They should pursue a happiness 
that belongs to millions, AND NOT PETTY, LIMITED, SELFISH JOY 
 אין מהפך בלי מרצ 
 
"
4,YarinHalel2020,"3,137",27-06-19,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 צוות תמיכה אתם מיותרים 
 
 סוג:  B  | גיר:  אוטומטי  | תיאוריה:  1  (עבר - 1 טעויות)  | טסט פנימי:  1  (עבר - 10/5/19)  | טסט חיצוני: 1  (עבר - 2/6/19)  | מספר שיעורים: 30 
 
 
 
 
 
 
 
 
​ 
 
 
 
 סוציאליסט  -  אתאיסט 
 Workers of the world, unite! -Marx&Engels 
 Man makes religion, religion does not make man -Marx 
 Look at the Paris Commune. That was the Dictatorship of the Proletariat -Engels 
 A new revolution is only a consequence of a new crisis. The one, however, is as sure to come as the other -Marx 
 Philosophers have only interpreted the world in different ways. The point is, however, to change it -Marx 
 People should control their own destiny. They should pursue a happiness 
that belongs to millions, AND NOT PETTY, LIMITED, SELFISH JOY 
 אין מהפך בלי מרצ 
 
"
5,YarinHalel2020,"3,137",27-06-19,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 צוות תמיכה אתם מיותרים 
 
 סוג:  B  | גיר:  אוטומטי  | תיאוריה:  1  (עבר - 1 טעויות)  | טסט פנימי:  1  (עבר - 10/5/19)  | טסט חיצוני: 1  (עבר - 2/6/19)  | מספר שיעורים: 30 
 
 
 
 
 
 
 
 
​ 
 
 
 
 סוציאליסט  -  אתאיסט 
 Workers of the world, unite! -Marx&Engels 
 Man makes religion, religion does not make man -Marx 
 Look at the Paris Commune. That was the Dictatorship of the Proletariat -Engels 
 A new revolution is only a consequence of a new crisis. The one, however, is as sure to come as the other -Marx 
 Philosophers have only interpreted the world in different ways. The point is, however, to change it -Marx 
 People should control their own destiny. They should pursue a happiness 
that belongs to millions, AND NOT PETTY, LIMITED, SELFISH JOY 
 אין מהפך בלי מרצ 
 
"
6,YarinHalel2020,"3,137",27-06-19,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 צוות תמיכה אתם מיותרים 
 
 סוג:  B  | גיר:  אוטומטי  | תיאוריה:  1  (עבר - 1 טעויות)  | טסט פנימי:  1  (עבר - 10/5/19)  | טסט חיצוני: 1  (עבר - 2/6/19)  | מספר שיעורים: 30 
 
 
 
 
 
 
 
 
​ 
 
 
 
 סוציאליסט  -  אתאיסט 
 Workers of the world, unite! -Marx&Engels 
 Man makes religion, religion does not make man -Marx 
 Look at the Paris Commune. That was the Dictatorship of the Proletariat -Engels 
 A new revolution is only a consequence of a new crisis. The one, however, is as sure to come as the other -Marx 
 Philosophers have only interpreted the world in different ways. The point is, however, to change it -Marx 
 People should control their own destiny. They should pursue a happiness 
that belongs to millions, AND NOT PETTY, LIMITED, SELFISH JOY 
 אין מהפך בלי מרצ 
 
"
7,YarinHalel2020,"3,137",27-06-19,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 צוות תמיכה אתם מיותרים 
 
 סוג:  B  | גיר:  אוטומטי  | תיאוריה:  1  (עבר - 1 טעויות)  | טסט פנימי:  1  (עבר - 10/5/19)  | טסט חיצוני: 1  (עבר - 2/6/19)  | מספר שיעורים: 30 
 
 
 
 
 
 
 
 
​ 
 
 
 
 סוציאליסט  -  אתאיסט 
 Workers of the world, unite! -Marx&Engels 
 Man makes religion, religion does not make man -Marx 
 Look at the Paris Commune. That was the Dictatorship of the Proletariat -Engels 
 A new revolution is only a consequence of a new crisis. The one, however, is as sure to come as the other -Marx 
 Philosophers have only interpreted the world in different ways. The point is, however, to change it -Marx 
 People should control their own destiny. They should pursue a happiness 
that belongs to millions, AND NOT PETTY, LIMITED, SELFISH JOY 
 אין מהפך בלי מרצ 
 
"
0,AG4,907,23-09-13,
1,AG4,907,23-09-13,
2,AG4,907,23-09-13,
0,BayoM8,"1,216",19-02-15,"
 
 
 
 
 
 
 
 
 
 
 
"
1,BayoM8,"1,216",19-02-15,"
 
 
 
 
 
 
 
 
 
 
 
"
2,BayoM8,"1,216",19-02-15,"
 
 
 
 
 
 
 
 
 
 
 
"
3,BayoM8,"1,216",19-02-15,"
 
 
 
 
 
 
 
 
 
 
 
"
4,BayoM8,"1,216",19-02-15,"
 
 
 
 
 
 
 
 
 
 
 
"
5,BayoM8,"1,216",19-02-15,"
 
 
 
 
 
 
 
 
 
 
 
"
0,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
1,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
2,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
3,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
4,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
5,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
6,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
7,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
8,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
9,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
10,Yalg,4,25-03-20,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
0,Sziget,"24,474",15-12-12,"
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
 
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
 
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
"
1,Sziget,"24,474",15-12-12,"
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
 
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
 
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
"
2,Sziget,"24,474",15-12-12,"
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
 
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
 
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
"
3,Sziget,"24,474",15-12-12,"
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
 
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
 
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 אל תפחד ללכת אל האופק המתוק, על אף  
כל הצללים האורבים בדרך. לך בידיעה  
ברורה שאין להם כלל נגיעה בך, ורק מצד  
פחדך הם שואבים את כל כוחם נגדך. תבטיח  
לי, שבקרוב עליך מרעים לאכול את בשרך,  
לא תעצור לרגע, ומבלי שתצטרך להביט  
אחורה תדע, המה כשלו ונפלו. ואם תחנה  
עליך מחנה, רק שלא ירא ליבך, ואפילו אם תקום  
עליך מלחמה זו תהיה האמונה שלך, כל העולם  
כולו ארמונו של מלך. כל אחד יודע שבתוך  
ארמון, רק רצון המלך נעשה, ברח לך אליו  
יסתירך בסוכו, ברח לך אליו יסתירך בסתר  
אוהלו לחזות בנועם פניו ולבקר בהיכלו.  
 
"
